Matrix,Group,Distribution,AIC,Parameters
S,Day_9,norm,46.83244635841092,"(16.274394180052635, 17.53688018673554)"
S,Day_9,poisson,113.01626532534273,"(16.4,)"
,,,,
S,Day_10,Results for Stop 13,,
S,Day_10,beta,172.65468676642507,"(0.856822610593184, 2.8807397094279557, 0.7817821097640046, 122.20815145309992)"
S,Day_10,weibull_min,177.0222749790138,"(0.9075755544319234, 0.7817821097640045, 30.52571755760416)"
S,Day_10,gamma,177.3438489650016,"(0.8872597386598082, 0.7817821097640046, 24.930332197543073)"
S,Day_10,expon,181.25487019582158,"(0.7817821097640048, 30.919026999281435)"
S,Day_10,lognorm,187.7669253259923,"(0.862118095796983, -4.469443664234372, 26.40618144623469)"
S,Day_10,norm,189.9758468633458,"(31.70080910904544, 25.2912285597997)"
S,Day_10,poisson,525.8634979286404,"(31.7,)"
,,,,
S,Day_10,Results for Stop 8,,
S,Day_10,weibull_min,142.50560154689015,"(0.5102229330025239, 0.7817821097640046, 29.09350664940517)"
S,Day_10,gamma,151.24242586408988,"(0.693862281748508, 0.7817821097640046, 29.279872942706547)"
S,Day_10,beta,158.4841936380376,"(0.8377828821981945, 4.733316841596932, 0.7817821097640046, 190.1328851897809)"
S,Day_10,expon,166.43246207869436,"(0.7817821097640048, 33.515661448826464)"
S,Day_10,lognorm,171.40216847916847,"(0.7290791793696321, -7.716764389299335, 32.83643417757741)"
S,Day_10,norm,176.8113104870084,"(34.297443558590466, 29.41120272960513)"
S,Day_10,poisson,520.5262896866084,"(34.44444444444444,)"
,,,,
S,Day_10,Results for Stop 15,,
S,Day_10,beta,70.20157215776811,"(0.917582201601322, 0.6077878020405701, -1.2346773743471688, 134.62562775590897)"
S,Day_10,lognorm,79.08371934108791,"(8.883678392867173, 2.781782109754084, 1.478535821065576)"
S,Day_10,weibull_min,83.59590496272928,"(0.820683060376407, 2.7817821097639994, 50.01297483471464)"
S,Day_10,gamma,86.91424792525937,"(0.8527492545322812, 2.7817821097639994, 44.62205571548445)"
S,Day_10,expon,94.43844886141753,"(2.781782109764, 55.94439606686246)"
S,Day_10,norm,98.49172598841955,"(58.72617817662646, 46.09026698875379)"
S,Day_10,poisson,410.85168963256694,"(58.77777777777778,)"
,,,,
S,Day_10,Results for Stop 11,,
S,Day_10,beta,94.13274843054357,"(0.25264070458202736, 0.4172484347684495, -3.540343742455179, 91.04286960450081)"
S,Day_10,weibull_min,94.64941574982218,"(0.5594280467115329, 4.781782109763992, 34.87024330254371)"
S,Day_10,gamma,97.66048375461438,"(0.41510819284631395, 4.781782109763992, 22.707951103695592)"
S,Day_10,lognorm,114.31137650805917,"(5.993021170038079, 4.781782109763992, 1.8986277697179443)"
S,Day_10,expon,120.89763596532988,"(4.781782109763993, 32.985330150780776)"
S,Day_10,norm,129.96736373807488,"(37.76711226054477, 30.75215496949817)"
S,Day_10,poisson,399.3741449679094,"(37.84615384615385,)"
,,,,
S,Day_10,Results for Stop 20,,
S,Day_10,weibull_min,75.06962931700863,"(0.5066219216273512, 4.781782109763992, 19.943406005275925)"
S,Day_10,beta,76.58917505181002,"(0.5038461659793022, 0.5588770444351704, -1.8287209412502736, 72.46758035686875)"
S,Day_10,expon,100.64322130378602,"(4.781782109763993, 29.751325797682178)"
S,Day_10,norm,103.61298366488072,"(34.53310790744617, 22.396940409125147)"
S,Day_10,lognorm,105.16371370198178,"(0.6457920942839843, -6.404087786196541, 33.98029379157788)"
S,Day_10,gamma,105.5064407568997,"(83.56434453176342, -169.05919938713134, 2.4356896715354805)"
S,Day_10,poisson,233.99803530409514,"(34.81818181818182,)"
,,,,
S,Day_10,Results for Stop 1,,
S,Day_10,lognorm,22.16707875233174,"(11.096919619080897, 32.781782109763846, 4.794258220530214)"
S,Day_10,beta,22.388089641293018,"(0.44706464508827504, 0.6085279283665701, 32.78172883992211, 84.80327027242976)"
S,Day_10,gamma,41.36134164083309,"(0.7181630800867715, 32.781782109763846, 24.717575128655575)"
S,Day_10,weibull_min,45.97096847847967,"(0.7948810079536983, 32.781782109763846, 44.29647269567276)"
S,Day_10,expon,56.55074067449367,"(32.78178210976385, 29.348117060289702)"
S,Day_10,norm,61.4628018944511,"(62.129899170053555, 29.067720325866127)"
S,Day_10,poisson,113.36794440068726,"(62.166666666666664,)"
,,,,
S,Day_10,Results for Stop 18,,
S,Day_10,beta,94.56507220457111,"(0.48870870866238847, 0.6222464460754777, -5.215234109582138, 64.6569374813605)"
S,Day_10,weibull_min,102.96945779032174,"(0.7624216450369468, 0.7817821097640046, 26.744324317368758)"
S,Day_10,lognorm,105.93800252139226,"(10.651528437418209, 0.7817821097640045, 15.51198231417852)"
S,Day_10,gamma,114.16441159669286,"(0.8728368058573766, 0.7817820936909603, 27.798234850986866)"
S,Day_10,expon,116.12621311837405,"(0.7817821097640048, 27.454954909816532)"
S,Day_10,norm,119.36306326264682,"(28.236737019580538, 20.452443492004804)"
S,Day_10,poisson,276.1560165782771,"(28.307692307692307,)"
,,,,
S,Day_10,Results for Stop 7,,
S,Day_10,beta,56.47284252783254,"(1.1673490644621314, 0.6907330861343388, -2.9613316529138363, 73.26952030336136)"
S,Day_10,lognorm,67.24975932578144,"(5.917310346166862, 3.7817821097639928, 1.8772517932734043)"
S,Day_10,norm,75.63619364471202,"(40.208243416014625, 21.291832949570548)"
S,Day_10,weibull_min,76.84536784513021,"(39.13763874207753, -629.8985377066124, 679.9030734376888)"
S,Day_10,expon,77.52472751198314,"(3.781782109763994, 36.42646130625063)"
S,Day_10,gamma,77.80376570265184,"(251.2368807794685, -305.0951348233816, 1.374015711540232)"
S,Day_10,poisson,156.98027678294537,"(40.25,)"
,,,,
S,Day_10,Results for Stop 17,,
S,Day_10,lognorm,62.42541218009123,"(10.644394893470507, 0.7817821097640043, 146.2582674387997)"
S,Day_10,beta,63.14243195187299,"(0.7281599807085133, 0.6467859931149285, -6.071112733082472, 73.39658904881327)"
S,Day_10,expon,84.9359424862715,"(0.7817821097640048, 32.997811768991305)"
S,Day_10,norm,85.47119927280204,"(33.77959387875531, 22.359229842881877)"
S,Day_10,weibull_min,87.04911718018612,"(2.9394629199833435, -24.02424066847114, 65.06111147097639)"
S,Day_10,gamma,87.53285483847598,"(367.27185287340643, -398.44798280065766, 1.176536796317111)"
S,Day_10,poisson,212.40384297310908,"(33.888888888888886,)"
,,,,
S,Day_10,Results for Stop 9,,
S,Day_10,beta,15.079821038534199,"(0.6889199576068754, 0.3927589159478318, 17.360653312615582, 97.9027203373364)"
S,Day_10,gamma,17.47260961593215,"(0.37730911541947265, 23.78178210976396, 25.39559185169321)"
S,Day_10,lognorm,24.16343630478843,"(6.663962341179419, 23.78178210976396, 4.575299007098499)"
S,Day_10,weibull_min,46.74792402440062,"(0.9220647263100311, 23.78178210976396, 28.99718131307832)"
S,Day_10,expon,49.82648861376482,"(23.781782109763963, 35.968690847796424)"
S,Day_10,norm,52.57527421781616,"(59.75047295756038, 31.14298093107609)"
S,Day_10,poisson,107.41270847924713,"(59.8,)"
,,,,
S,Day_10,Results for Stop 10,,
S,Day_10,gamma,22.16216459135646,"(0.1792013437912587, 19.78178210976396, 29.077592623127956)"
S,Day_10,beta,22.293565628958262,"(0.18979655151454866, 2.3368891824478606, 19.78178210976396, 77.5444662005792)"
S,Day_10,weibull_min,29.420083619905686,"(0.3802702291753439, 19.78178210976396, 44.081654227776056)"
S,Day_10,lognorm,30.891293883937855,"(13.207428476908202, 19.78178210976396, 6.883415773367378)"
S,Day_10,expon,61.02904639291358,"(19.781782109763963, 21.617503068109162)"
S,Day_10,norm,64.84824960816944,"(41.399285177873125, 18.678348339514603)"
S,Day_10,poisson,95.62985333139657,"(41.57142857142857,)"
,,,,
S,Day_10,Results for Stop 6,,
S,Day_10,beta,20.721312626636625,"(1.1545461620061883, 0.3092902173648687, -1.798595932021989, 60.443289724933436)"
S,Day_10,lognorm,45.07903847309568,"(8.2285700311956, 3.7817821097639936, 37.432093751852435)"
S,Day_10,weibull_min,50.85045103663793,"(0.6304864891014892, 3.7817821097639936, 13.349396850469436)"
S,Day_10,norm,63.13971053826451,"(40.69509568128377, 16.53247296402993)"
S,Day_10,gamma,65.47407082547522,"(374.0047324738581, -295.21337721514465, 0.897396392211588)"
S,Day_10,expon,68.52001202317312,"(3.781782109763994, 36.91331357151977)"
S,Day_10,poisson,106.82783704457269,"(40.857142857142854,)"
,,,,
S,Day_10,Results for Stop 16,,
S,Day_10,beta,42.479980938339,"(0.4594495866488313, 0.46600791423734367, -0.15845887923541824, 61.46059004123154)"
S,Day_10,lognorm,57.544120375523875,"(9.210592112108408, 0.7817821097640045, 13.04884796317225)"
S,Day_10,weibull_min,65.02394192515682,"(0.6989429703461494, 0.7817821097640045, 28.873999523622658)"
S,Day_10,expon,83.64322853755642,"(0.7817821097640048, 30.71108940096534)"
S,Day_10,norm,85.85199468788439,"(31.492871510729344, 22.837284947286193)"
S,Day_10,gamma,87.85208311869965,"(125439.84018413835, -8056.976825551621, 0.06448086669764913)"
S,Day_10,poisson,225.45621869757338,"(31.555555555555557,)"
,,,,
S,Day_10,Results for Stop 4,,
S,Day_10,gamma,60.346802807551136,"(0.5769688749693909, 0.7817821097640045, 22.89321359577366)"
S,Day_10,weibull_min,64.70863469967324,"(0.7010782538830963, 0.7817821097640045, 20.019261509637758)"
S,Day_10,beta,70.24377849522713,"(0.7746184447220577, 0.9300535749109138, 0.7817821097640046, 93.68704825255915)"
S,Day_10,expon,83.41950126265051,"(0.7817821097640048, 30.33173470999633)"
S,Day_10,lognorm,87.37897966724783,"(1.1362081474068706, -1.6401005902185417, 19.578264405314634)"
S,Day_10,norm,90.47274730326643,"(31.113516819760335, 29.521032743122937)"
S,Day_10,poisson,285.50173881691194,"(31.22222222222222,)"
,,,,
S,Day_10,Results for Stop 2,,
S,Day_10,beta,40.792224234442045,"(0.48853875745203645, 0.370706206813493, -4.268933722004847, 56.7140091369477)"
S,Day_10,lognorm,58.66679511607799,"(10.487754891648976, 0.7817821097640045, 7.250032154307525)"
S,Day_10,norm,81.79332935350213,"(29.48154897429845, 18.227165616790803)"
S,Day_10,expon,82.42400199182133,"(0.7817821097640048, 28.699766864534443)"
S,Day_10,weibull_min,83.27880448882823,"(2975536.418328913, -44386236.63920228, 44386274.93328516)"
S,Day_10,gamma,83.87391802863598,"(293.4833182699167, -285.53146088075096, 1.0730898026482691)"
S,Day_10,poisson,170.18050196150267,"(29.666666666666668,)"
,,,,
S,Day_10,Results for Stop 5,,
S,Day_10,weibull_min,60.05921128378213,"(0.6387776907780001, 1.781782109764, 37.00226877390929)"
S,Day_10,beta,66.10201457599226,"(0.6907064641429441, 0.7360992628521901, 1.0848902352778236, 72.17686889133495)"
S,Day_10,gamma,75.91334022244713,"(0.889424723160563, 1.781782109764, 25.215221278052255)"
S,Day_10,expon,81.59405310612561,"(1.7817821097640003, 27.406514157664297)"
S,Day_10,norm,86.44916167237123,"(29.1882962674283, 23.607641419703832)"
S,Day_10,lognorm,87.26900000888931,"(3.881376597872495, 1.7817820155996889, 0.3285900398113755)"
S,Day_10,poisson,225.43752767400548,"(29.333333333333332,)"
,,,,
S,Day_10,Results for Stop 12,,
S,Day_10,weibull_min,43.330082246260716,"(0.5639342518662132, 0.7817821097640045, 37.31841943033548)"
S,Day_10,lognorm,47.74313534495555,"(6.461996219938969, 0.7817821097640045, 0.07265100912654313)"
S,Day_10,gamma,51.27755574992545,"(0.4357427622834208, 0.7817821097514037, 19.551029025309262)"
S,Day_10,expon,71.4219991331008,"(0.7817821097640048, 24.87529011319856)"
S,Day_10,beta,73.13841432184401,"(1.3319895880359716, 0.9469096019886774, -13.950682497676691, 73.72038016432819)"
S,Day_10,norm,77.39452482886159,"(25.657072222962565, 23.76512734588279)"
S,Day_10,poisson,236.2212357172573,"(25.875,)"
,,,,
S,Day_10,Results for Stop 21,,
S,Day_10,beta,37.7016871633775,"(0.1708619873879578, 0.331708556202606, -4.353871195449124, 67.16507318221544)"
S,Day_10,weibull_min,44.88516544656508,"(0.593233094947452, 1.781782109764, 20.5226402351706)"
S,Day_10,gamma,46.97873680093039,"(0.6184668690601947, 1.7817821097639999, 26.323087193772004)"
S,Day_10,expon,70.75487046814641,"(1.7817821097640003, 23.85942707076135)"
S,Day_10,norm,77.1494868051703,"(25.641209180525347, 23.403940183957285)"
S,Day_10,lognorm,77.90475094535535,"(3.037194635554457, 1.7817329766094812, 0.4986645062376195)"
S,Day_10,poisson,207.1533761121928,"(25.875,)"
,,,,
S,Day_10,Results for Stop 14,,
S,Day_10,weibull_min,-8.757237433294186,"(0.37115439222420843, 0.7817821097640045, 14.222525610676918)"
S,Day_10,gamma,-1.6469468265092164,"(0.39223531530127376, 0.7817821097640046, 16.05680495244639)"
S,Day_10,lognorm,38.18568001579385,"(4.964578439338574, 0.7817821097637085, 0.014932868770359044)"
S,Day_10,beta,57.870208946025734,"(0.2770534712103897, 0.5312711547552874, -5.6612527131279355, 69.55318486563016)"
S,Day_10,expon,77.02710743136333,"(0.7817821097640048, 21.26497863419407)"
S,Day_10,norm,85.56586008140424,"(22.046760743958075, 22.477125283140893)"
S,Day_10,poisson,252.09385058674235,"(22.22222222222222,)"
,,,,
S,Day_10,Results for Stop 3,,
S,Day_10,beta,42.353213497734245,"(0.2599021677013096, 0.4566729269489944, -1.9206818259701122, 62.288903183994876)"
S,Day_10,lognorm,50.13832126061665,"(5.996057313624389, 3.7817821097639914, 0.14566305487576842)"
S,Day_10,gamma,55.445426052436986,"(0.789845136311805, 3.7817821097639936, 20.914080585557894)"
S,Day_10,weibull_min,56.62565241133231,"(0.8089381860629774, 3.7817821097639936, 22.928867128717783)"
S,Day_10,expon,68.39936785732203,"(3.781782109763994, 20.593191080438466)"
S,Day_10,norm,75.12669655305704,"(24.37497319020246, 20.624506431931643)"
S,Day_10,poisson,176.85924182877613,"(24.5,)"
,,,,
S,Day_10,Results for Stop 19,,
S,Day_10,weibull_min,5.565290557621062,"(0.4895018233108106, 1.7817821097639999, 9.272644159851833)"
S,Day_10,gamma,10.491222178469993,"(0.4897551888035748, 1.7817821097639999, 7.635252309049751)"
S,Day_10,lognorm,13.359631482603575,"(5.711042887525111, 1.7817821097639999, 0.004129491190632911)"
S,Day_10,beta,21.83458382762481,"(0.24507130260097992, 0.6053693528356403, -2.0182370303640678, 41.263079491571304)"
S,Day_10,expon,39.08998437227103,"(1.7817821097640003, 12.292612070288635)"
S,Day_10,norm,44.360622121415375,"(14.074394180052636, 13.69627199892618)"
S,Day_10,poisson,82.69194689306318,"(14.2,)"
,,,,
S,Day_11,Results for Stop 13,,
S,Day_11,beta,93.7156966342463,"(0.46735513948378676, 0.6441851249362067, 0.7817821097640046, 84.4154014240919)"
S,Day_11,weibull_min,127.10608432607067,"(0.6333598419638088, 0.7817821097640046, 36.212224672048094)"
S,Day_11,lognorm,149.07069026643802,"(6.135749572431389, 0.7817821097640045, 0.11218247309768063)"
S,Day_11,gamma,163.88789622849,"(0.9120047506374973, 0.7817821097640046, 26.65614002657565)"
S,Day_11,expon,173.40814566451465,"(0.7817821097640048, 31.756870525559403)"
S,Day_11,norm,182.18836119334068,"(32.53865263532341, 26.317361819716865)"
S,Day_11,poisson,523.9229915475171,"(32.526315789473685,)"
,,,,
S,Day_11,Results for Stop 8,,
S,Day_11,gamma,145.39418900309602,"(0.6930849169050317, 0.7817821097640046, 45.43955585358647)"
S,Day_11,beta,153.19879487193214,"(0.784425784783489, 4.573959755673409, 0.7817821097640046, 163.23915398447147)"
S,Day_11,weibull_min,156.45109987059638,"(0.8488696860757211, 0.7817821097640046, 27.82289254731411)"
S,Day_11,expon,164.4703972904073,"(0.7817821097640048, 31.737883671048625)"
S,Day_11,lognorm,169.23813603706097,"(7.695531257403998, 0.7817821097640045, 4.608861906882408)"
S,Day_11,norm,173.0056439205244,"(32.51966578081263, 26.46075486490422)"
S,Day_11,poisson,477.5606378867641,"(32.666666666666664,)"
,,,,
S,Day_11,Results for Stop 11,,
S,Day_11,beta,82.43602953431167,"(0.4389887258189892, 1.1257156162862616, 4.781782109763992, 121.34304964202718)"
S,Day_11,gamma,96.59358681035533,"(0.6145829345814069, 4.781782109763992, 38.81825798104882)"
S,Day_11,weibull_min,100.12420634636047,"(0.6734153334767996, 4.781782109763992, 36.78854299253558)"
S,Day_11,lognorm,104.17688014064981,"(7.299798325530582, 4.781782109763992, 5.245743188333776)"
S,Day_11,expon,122.54223269439906,"(4.781782109763993, 35.13917630462692)"
S,Day_11,norm,133.8904071148387,"(39.92095841439092, 35.76058666628868)"
S,Day_11,poisson,470.7999274280864,"(40.0,)"
,,,,
S,Day_11,Results for Stop 15,,
S,Day_11,beta,67.68050152196625,"(0.7538651552083038, 0.6124714035379538, -1.2017659550575748, 121.59271633661936)"
S,Day_11,gamma,68.73842015201434,"(0.6304828925382304, 0.7817821097640045, 69.50938841415223)"
S,Day_11,weibull_min,73.02708617866823,"(0.6884922373808151, 0.7817821097640046, 43.72278294638279)"
S,Day_11,expon,93.21826821329236,"(0.7817821097640048, 52.27772940019581)"
S,Day_11,norm,96.82120171085492,"(53.05951150995981, 42.00526195909116)"
S,Day_11,lognorm,97.86978904825845,"(0.603258653736927, -24.977031629391597, 66.04575523456703)"
S,Day_11,poisson,391.6057436464805,"(53.111111111111114,)"
,,,,
S,Day_11,Results for Stop 1,,
S,Day_11,beta,19.00387092698331,"(0.10946733300364478, 0.23933217917009703, 27.614482286888038, 95.97051682546383)"
S,Day_11,gamma,19.139248195156163,"(0.1628078807547667, 33.052189397913466, 25.670378780842306)"
S,Day_11,lognorm,20.654848791361417,"(14.091455889549671, 33.052189397913466, 9.85114745564538)"
S,Day_11,weibull_min,41.87511246386888,"(0.7381057583543393, 33.052189397913466, 36.982364916677774)"
S,Day_11,expon,57.30207287236682,"(33.05218939791347, 31.244376438806704)"
S,Day_11,norm,63.51441080946992,"(64.29656583672018, 34.48745728292663)"
S,Day_11,poisson,141.16400776591612,"(64.33333333333333,)"
,,,,
S,Day_11,Results for Stop 18,,
S,Day_11,beta,90.1447224385168,"(0.3321530518349408, 0.4418437249198485, -5.916398545495401, 72.35810191727376)"
S,Day_11,weibull_min,101.08089919030357,"(0.7243002082938652, 0.7817821097640045, 33.90196086144685)"
S,Day_11,gamma,106.58904793013792,"(0.791481270296253, 0.7817821097639104, 30.57890990491985)"
S,Day_11,expon,116.55965953503815,"(0.7817821097640048, 27.916493371354985)"
S,Day_11,lognorm,121.72489589275683,"(0.9841827770331065, -2.4695933146202425, 21.072367916836654)"
S,Day_11,norm,122.40019748524827,"(28.69827548111899, 22.98668686139604)"
S,Day_11,poisson,324.0988211811496,"(28.76923076923077,)"
,,,,
S,Day_11,Results for Stop 20,,
S,Day_11,beta,84.56186448581865,"(0.7307479285238898, 0.7481167305222254, -1.1126888409908253, 64.68150296725818)"
S,Day_11,expon,98.74891269991535,"(4.781782109763993, 27.296780343136724)"
S,Day_11,norm,99.79359390006654,"(32.07856245290072, 18.827446680347)"
S,Day_11,weibull_min,100.57479383675953,"(1.4180149595832043, 2.923884843689687, 31.80701342178787)"
S,Day_11,lognorm,101.78234154371117,"(0.06952529359214625, -239.23694959295068, 270.661441212901)"
S,Day_11,gamma,101.789859948439,"(3707.518924693337, -1114.584468865759, 0.30928005249241397)"
S,Day_11,poisson,192.81958127822836,"(32.36363636363637,)"
,,,,
S,Day_11,Results for Stop 7,,
S,Day_11,beta,50.352595607000914,"(1.0825921698188723, 0.5875724563014446, -5.439397962936437, 77.62536817311934)"
S,Day_11,norm,76.42631050082636,"(43.083243416014604, 22.369666635682716)"
S,Day_11,weibull_min,77.21439623198924,"(57172583.9126137, -979741849.0733538, 979741902.604413)"
